detection_id,image_name,image_width,image_height,object_class_id,object_class_name,bbox_left,bbox_top,bbox_right,bbox_bottom,confidence
1712,76.jpg,1280,720,1100,pallet,0.0,1.0,663.0,259.0,48.53249788284302
1713,77.jpg,1280,720,2050,str,0.0,579.0,1125.0,720.0,52.47974991798401
1714,79.jpg,1280,720,2050,str,713.0,652.0,858.0,696.0,70.84429860115051
1715,79.jpg,1280,720,1030,locker,350.0,389.0,547.0,617.0,83.44210386276245
1716,79.jpg,1280,720,1030,locker,246.0,390.0,351.0,603.0,88.08936476707458
1717,79.jpg,1280,720,1030,locker,143.0,391.0,248.0,596.0,88.44168186187744
1718,8.jpg,1280,720,1040,cabinet,632.0,33.0,1149.0,632.0,53.72834801673889
1719,8.jpg,1280,720,2010,forklift,0.0,0.0,433.0,470.0,57.64894485473633
1720,8.jpg,1280,720,1070,cardboard_box,457.0,401.0,502.0,460.0,73.44714403152466
1721,8.jpg,1280,720,1100,pallet,910.0,569.0,1134.0,599.0,80.21088242530823
1722,8.jpg,1280,720,1070,cardboard_box,1077.0,86.0,1279.0,589.0,84.07182097434998
1723,8.jpg,1280,720,1070,cardboard_box,1108.0,582.0,1280.0,720.0,88.79033327102661
1724,8.jpg,1280,720,1070,cardboard_box,312.0,494.0,381.0,555.0,91.39218330383301
1725,8.jpg,1280,720,1070,cardboard_box,634.0,655.0,1038.0,720.0,93.41747164726257
1726,8.jpg,1280,720,1070,cardboard_box,1130.0,1.0,1280.0,158.0,94.04886364936829
1727,80.jpg,1280,720,1070,cardboard_box,0.0,2.0,74.0,312.0,48.68219196796417
1728,80.jpg,1280,720,2010,forklift,29.0,3.0,743.0,211.0,56.37177228927612
1729,81.jpg,1280,720,1040,cabinet,0.0,2.0,241.0,385.0,55.60246706008911
1730,83.jpg,1280,720,2050,str,959.0,521.0,1280.0,645.0,64.35558795928955
1731,83.jpg,1280,720,2050,str,560.0,532.0,746.0,567.0,94.280344247818
1732,84.jpg,1280,720,2050,str,629.0,403.0,876.0,478.0,51.546889543533325
1733,84.jpg,1280,720,2050,str,993.0,350.0,1194.0,388.0,57.93171525001526
1734,84.jpg,1280,720,2050,str,0.0,455.0,203.0,585.0,82.86836743354797
1735,84.jpg,1280,720,1100,pallet,605.0,351.0,876.0,408.0,83.63636136054993
1736,84.jpg,1280,720,1100,pallet,611.0,321.0,874.0,376.0,87.09743022918701
1737,88.jpg,1280,720,2050,str,1027.0,550.0,1280.0,718.0,95.65942287445068
1738,9.jpg,1280,720,1100,pallet,1134.0,681.0,1234.0,720.0,60.86151599884033
1739,9.jpg,1280,720,1070,cardboard_box,33.0,513.0,95.0,574.0,64.18685913085938
1740,9.jpg,1280,720,1040,cabinet,689.0,0.0,1279.0,704.0,72.45870232582092
1741,9.jpg,1280,720,1070,cardboard_box,204.0,667.0,460.0,720.0,87.90534138679504
1742,9.jpg,1280,720,1070,cardboard_box,91.0,426.0,237.0,584.0,89.10325169563293
1743,9.jpg,1280,720,1070,cardboard_box,334.0,382.0,617.0,608.0,91.88745617866516
1744,9.jpg,1280,720,1070,cardboard_box,221.0,507.0,338.0,596.0,94.10150647163391
1745,9.jpg,1280,720,1070,cardboard_box,237.0,420.0,341.0,509.0,94.59253549575806
1746,91.jpg,1280,720,2050,str,509.0,479.0,684.0,543.0,60.958439111709595
1747,91.jpg,1280,720,1040,cabinet,264.0,188.0,563.0,435.0,79.29962277412415
1748,91.jpg,1280,720,2010,forklift,1119.0,221.0,1280.0,508.0,80.9647798538208
1749,92.jpg,1280,720,1100,pallet,0.0,264.0,41.0,328.0,72.82242178916931
1750,92.jpg,1280,720,2050,str,737.0,536.0,1165.0,707.0,98.54203462600708
1751,95.jpg,1280,720,2050,str,788.0,370.0,973.0,403.0,51.361680030822754
1752,95.jpg,1280,720,2050,str,1065.0,380.0,1265.0,414.0,52.121520042419434
1753,95.jpg,1280,720,2050,str,335.0,454.0,766.0,550.0,91.14614129066467
1754,96.jpg,1280,720,1030,locker,395.0,424.0,755.0,536.0,86.17062568664551
1755,97.jpg,1280,720,2050,str,1095.0,330.0,1280.0,472.0,57.1600615978241
1756,97.jpg,1280,720,2050,str,0.0,446.0,278.0,620.0,77.36579179763794
1757,97.jpg,1280,720,2050,str,1119.0,493.0,1280.0,713.0,88.38245272636414
1758,98.jpg,1280,720,2010,forklift,415.0,276.0,625.0,367.0,50.75628161430359
1759,98.jpg,1280,720,1100,pallet,781.0,524.0,1129.0,717.0,72.88511395454407
1760,98.jpg,1280,720,2050,str,728.0,412.0,957.0,510.0,93.86223554611206
1761,99.jpg,1280,720,1070,cardboard_box,514.0,432.0,642.0,540.0,55.69342374801636
1762,99.jpg,1280,720,1040,cabinet,1043.0,0.0,1280.0,323.0,57.49731659889221
1763,99.jpg,1280,720,1070,cardboard_box,390.0,484.0,534.0,596.0,90.1176393032074
1764,10.jpg,1280,720,1120,jack,623.0,398.0,695.0,577.0,67.8939938545227
1765,100.jpg,1280,720,2000,bicycle,912.0,192.0,1088.0,430.0,94.3432629108429
1766,100.jpg,1280,720,2000,bicycle,728.0,244.0,1039.0,470.0,95.37603259086609
1767,100.jpg,1280,720,1120,jack,0.0,7.0,160.0,173.0,96.87273502349854
1768,100.jpg,1280,720,1135,spring_post,276.0,51.0,315.0,174.0,97.01319336891174
1769,100.jpg,1280,720,2000,bicycle,1062.0,251.0,1253.0,514.0,97.4261999130249
1770,100.jpg,1280,720,1110,dolly,0.0,451.0,328.0,668.0,98.75233769416809
1771,101.jpg,1280,720,1110,dolly,256.0,638.0,329.0,720.0,74.28077459335327
1772,102.jpg,1280,720,1135,spring_post,224.0,316.0,273.0,470.0,97.76708483695984
1773,103.jpg,1280,720,1135,spring_post,85.0,447.0,129.0,580.0,96.95144295692444
1774,104.jpg,1280,720,2000,bicycle,638.0,136.0,968.0,360.0,95.44732570648193
1775,104.jpg,1280,720,2000,bicycle,963.0,155.0,1067.0,365.0,97.6067066192627
1776,104.jpg,1280,720,1110,dolly,0.0,398.0,308.0,661.0,98.81647825241089
1777,105.jpg,1280,720,1135,spring_post,151.0,302.0,205.0,466.0,97.22715616226196
1778,105.jpg,1280,720,1110,dolly,932.0,412.0,1280.0,654.0,98.6246645450592
1779,106.jpg,1280,720,1110,dolly,929.0,476.0,1036.0,545.0,49.30450618267059
1780,106.jpg,1280,720,1110,dolly,686.0,406.0,900.0,477.0,90.27803540229797
1781,106.jpg,1280,720,1110,dolly,968.0,481.0,1219.0,600.0,93.975168466568
1782,106.jpg,1280,720,1135,spring_post,389.0,360.0,431.0,494.0,96.20831608772278
1783,107.jpg,1280,720,1110,dolly,175.0,544.0,492.0,720.0,82.43566751480103
1784,107.jpg,1280,720,1120,jack,629.0,242.0,735.0,460.0,90.78187942504883
1785,107.jpg,1280,720,1110,dolly,173.0,408.0,487.0,609.0,90.9668505191803
1786,107.jpg,1280,720,1120,jack,578.0,217.0,636.0,355.0,94.74103450775146
1787,107.jpg,1280,720,1135,spring_post,830.0,239.0,865.0,350.0,96.30838632583618
1788,107.jpg,1280,720,1120,jack,400.0,256.0,469.0,416.0,97.95898795127869
1789,108.jpg,1280,720,1135,spring_post,712.0,338.0,764.0,503.0,90.16459584236145
1790,108.jpg,1280,720,1110,dolly,0.0,303.0,672.0,641.0,96.85637354850769
1791,109.jpg,1280,720,1110,dolly,26.0,630.0,103.0,720.0,58.51848125457764
1792,109.jpg,1280,720,1110,dolly,0.0,397.0,89.0,717.0,89.9720549583435
1793,109.jpg,1280,720,1120,jack,552.0,226.0,615.0,409.0,93.75976920127869
1794,109.jpg,1280,720,1135,spring_post,1053.0,262.0,1108.0,431.0,97.7224349975586
1795,109.jpg,1280,720,1120,jack,660.0,264.0,845.0,582.0,97.73029088973999
1796,109.jpg,1280,720,1110,dolly,151.0,554.0,613.0,719.0,98.45125079154968
1797,109.jpg,1280,720,1120,jack,608.0,229.0,759.0,465.0,98.73510599136353
1798,11.jpg,1280,720,1120,jack,641.0,388.0,955.0,619.0,98.87858629226685
1799,110.jpg,1280,720,1135,spring_post,31.0,320.0,99.0,522.0,98.40477108955383
1800,111.jpg,1280,720,1110,dolly,1059.0,118.0,1200.0,180.0,83.80457162857056
1801,111.jpg,1280,720,1135,spring_post,499.0,40.0,537.0,159.0,91.63956046104431
1802,111.jpg,1280,720,1110,dolly,1112.0,402.0,1280.0,605.0,93.85583400726318
1803,111.jpg,1280,720,1110,dolly,816.0,31.0,953.0,130.0,97.25709557533264
1804,112.jpg,1280,720,2000,bicycle,1046.0,250.0,1280.0,411.0,95.1063334941864
1805,112.jpg,1280,720,1120,jack,0.0,236.0,72.0,459.0,96.63257598876953
1806,112.jpg,1280,720,1135,spring_post,204.0,253.0,249.0,394.0,96.87040448188782
1807,112.jpg,1280,720,1110,dolly,549.0,480.0,788.0,688.0,98.97841215133667
1808,113.jpg,1280,720,1120,jack,0.0,14.0,159.0,306.0,86.01362705230713
1809,113.jpg,1280,720,1135,spring_post,309.0,27.0,365.0,204.0,97.81901836395264
1810,113.jpg,1280,720,1110,dolly,833.0,527.0,1155.0,720.0,98.28574061393738
1811,114.jpg,1280,720,1120,jack,1051.0,421.0,1280.0,706.0,86.82580590248108
1812,114.jpg,1280,720,1110,dolly,9.0,523.0,304.0,717.0,88.5080337524414
1813,114.jpg,1280,720,1110,dolly,575.0,603.0,864.0,720.0,88.73371481895447
1814,115.jpg,1280,720,1110,dolly,0.0,120.0,317.0,351.0,98.42795133590698
1815,115.jpg,1280,720,1110,dolly,953.0,140.0,1280.0,386.0,99.14231896400452
1816,116.jpg,1280,720,1110,dolly,538.0,635.0,888.0,720.0,95.80509662628174
1817,116.jpg,1280,720,1110,dolly,752.0,68.0,995.0,327.0,98.85901808738708
1818,117.jpg,1280,720,1110,dolly,916.0,327.0,1168.0,479.0,80.4818868637085
1819,117.jpg,1280,720,1110,dolly,817.0,293.0,1047.0,423.0,88.9394462108612
1820,117.jpg,1280,720,1110,dolly,131.0,263.0,301.0,375.0,94.52304244041443
1821,117.jpg,1280,720,1120,jack,51.0,182.0,457.0,419.0,95.818692445755
1822,117.jpg,1280,720,1110,dolly,1039.0,377.0,1280.0,553.0,95.9890604019165
1823,117.jpg,1280,720,1110,dolly,354.0,253.0,603.0,357.0,97.078537940979
1824,117.jpg,1280,720,1120,jack,441.0,175.0,802.0,379.0,98.94006252288818
1825,118.jpg,1280,720,1110,dolly,4.0,552.0,464.0,719.0,47.52194881439209
1826,118.jpg,1280,720,1120,jack,529.0,310.0,891.0,500.0,55.95239996910095
1827,118.jpg,1280,720,1110,dolly,981.0,494.0,1118.0,652.0,75.28294324874878
1828,118.jpg,1280,720,1110,dolly,898.0,443.0,1009.0,574.0,80.64469695091248
1829,118.jpg,1280,720,1120,jack,0.0,455.0,465.0,717.0,82.39752054214478
1830,118.jpg,1280,720,1110,dolly,256.0,376.0,398.0,492.0,95.68997025489807
1831,118.jpg,1280,720,1110,dolly,1089.0,560.0,1280.0,720.0,97.93915152549744
1832,118.jpg,1280,720,1110,dolly,472.0,324.0,686.0,418.0,98.26881885528564
1833,119.jpg,1280,720,1110,dolly,802.0,373.0,1135.0,479.0,85.18231511116028
1834,119.jpg,1280,720,1120,jack,525.0,222.0,1046.0,562.0,95.3169584274292
1835,119.jpg,1280,720,1110,dolly,518.0,379.0,803.0,513.0,97.31323719024658
1836,121.jpg,1280,720,1110,dolly,473.0,358.0,959.0,720.0,97.93477058410645
1837,121.jpg,1280,720,1110,dolly,1.0,197.0,395.0,542.0,98.71878027915955
1838,122.jpg,1280,720,4000,exit_sign,110.0,1.0,214.0,155.0,55.55330514907837
1839,122.jpg,1280,720,1110,dolly,66.0,277.0,442.0,460.0,92.36388206481934
1840,122.jpg,1280,720,1110,dolly,1120.0,425.0,1280.0,551.0,93.44492554664612
1841,122.jpg,1280,720,1120,jack,618.0,298.0,735.0,575.0,94.67873573303223
1842,122.jpg,1280,720,1110,dolly,870.0,430.0,1092.0,546.0,98.25358390808105
1843,122.jpg,1280,720,1110,dolly,1.0,454.0,298.0,689.0,98.67953062057495
1844,123.jpg,1280,720,1120,jack,169.0,381.0,263.0,547.0,91.53125286102295
1845,123.jpg,1280,720,1110,dolly,1173.0,541.0,1280.0,720.0,93.77567172050476
1846,123.jpg,1280,720,1110,dolly,622.0,555.0,1232.0,720.0,97.95659184455872
1847,123.jpg,1280,720,1110,dolly,0.0,553.0,505.0,720.0,98.79086017608643
1848,124.jpg,1280,720,1110,dolly,393.0,301.0,541.0,366.0,85.11518836021423
1849,124.jpg,1280,720,1110,dolly,412.0,346.0,685.0,484.0,90.06946682929993
1850,124.jpg,1280,720,1120,jack,606.0,138.0,1280.0,720.0,92.48771071434021
1851,124.jpg,1280,720,1110,dolly,0.0,307.0,68.0,387.0,95.721036195755
1852,124.jpg,1280,720,1110,dolly,551.0,374.0,902.0,536.0,97.35586047172546
1853,124.jpg,1280,720,1110,dolly,125.0,353.0,372.0,505.0,98.00405502319336
1854,125.jpg,1280,720,1110,dolly,790.0,6.0,1180.0,142.0,84.81159806251526
1855,125.jpg,1280,720,1110,dolly,0.0,116.0,316.0,326.0,93.17323565483093
1856,125.jpg,1280,720,1110,dolly,275.0,37.0,820.0,415.0,98.64617586135864
1857,125.jpg,1280,720,1110,dolly,801.0,53.0,1279.0,528.0,99.00687336921692
1858,126.jpg,1280,720,1110,dolly,0.0,113.0,306.0,510.0,89.69525694847107
1859,127.jpg,1280,720,1135,spring_post,1074.0,253.0,1152.0,378.0,56.82190656661987
1860,127.jpg,1280,720,1110,dolly,212.0,517.0,440.0,720.0,92.63999462127686
1861,128.jpg,1280,720,1110,dolly,541.0,398.0,697.0,465.0,74.79119300842285
1862,128.jpg,1280,720,1110,dolly,454.0,384.0,594.0,446.0,82.08398818969727
1863,128.jpg,1280,720,1110,dolly,104.0,368.0,267.0,446.0,92.44862198829651
1864,128.jpg,1280,720,1110,dolly,1165.0,503.0,1280.0,594.0,93.51072311401367
1865,128.jpg,1280,720,1110,dolly,1012.0,464.0,1196.0,563.0,95.22811770439148
1866,128.jpg,1280,720,1120,jack,6.0,333.0,252.0,522.0,95.64676880836487
1867,128.jpg,1280,720,1110,dolly,98.0,280.0,264.0,376.0,95.9492564201355
1868,128.jpg,1280,720,1110,dolly,634.0,405.0,796.0,484.0,96.47800922393799
1869,128.jpg,1280,720,1120,jack,213.0,308.0,418.0,462.0,96.7768907546997
1870,128.jpg,1280,720,1110,dolly,0.0,413.0,125.0,490.0,97.10403084754944
1871,128.jpg,1280,720,1110,dolly,309.0,617.0,373.0,709.0,97.22410440444946
1872,129.jpg,1280,720,1110,dolly,932.0,1.0,1064.0,40.0,60.12924909591675
1873,129.jpg,1280,720,1110,dolly,748.0,1.0,930.0,73.0,91.97704195976257
1874,129.jpg,1280,720,1110,dolly,517.0,1.0,757.0,101.0,91.98047518730164
1875,129.jpg,1280,720,1110,dolly,59.0,512.0,614.0,719.0,97.79414534568787
1876,129.jpg,1280,720,1120,jack,388.0,0.0,546.0,365.0,97.82469868659973
1877,129.jpg,1280,720,1110,dolly,1.0,30.0,364.0,406.0,98.54543209075928
1878,130.jpg,1280,720,1120,jack,18.0,195.0,79.0,345.0,59.78689193725586
1879,130.jpg,1280,720,1120,jack,89.0,269.0,303.0,529.0,89.04876708984375
1880,130.jpg,1280,720,1110,dolly,919.0,387.0,1119.0,557.0,90.2380645275116
1881,130.jpg,1280,720,1110,dolly,309.0,315.0,462.0,390.0,95.54253816604614
1882,130.jpg,1280,720,1110,dolly,166.0,309.0,322.0,388.0,96.55559062957764
1883,130.jpg,1280,720,1110,dolly,906.0,310.0,1065.0,394.0,97.21696972846985
1884,130.jpg,1280,720,1110,dolly,450.0,309.0,594.0,391.0,97.52119779586792
1885,130.jpg,1280,720,1110,dolly,607.0,386.0,852.0,556.0,98.2832670211792
1886,130.jpg,1280,720,1110,dolly,1045.0,441.0,1280.0,648.0,98.45205545425415
1887,131.jpg,1280,720,1110,dolly,311.0,515.0,465.0,590.0,87.02486157417297
1888,131.jpg,1280,720,1110,dolly,448.0,514.0,630.0,590.0,88.83084058761597
1889,131.jpg,1280,720,1110,dolly,638.0,456.0,1017.0,604.0,92.21122860908508
1890,131.jpg,1280,720,1110,dolly,1131.0,419.0,1279.0,612.0,93.45296025276184
1891,131.jpg,1280,720,1120,jack,0.0,234.0,319.0,604.0,97.66215682029724
1892,132.jpg,1280,720,1110,dolly,1002.0,282.0,1280.0,476.0,90.58184623718262
1893,132.jpg,1280,720,1120,jack,261.0,279.0,588.0,720.0,97.77050018310547
1894,132.jpg,1280,720,1110,dolly,180.0,175.0,582.0,417.0,98.39648604393005
1895,132.jpg,1280,720,1110,dolly,0.0,499.0,295.0,720.0,98.66865277290344
1896,133.jpg,1280,720,1120,jack,496.0,276.0,745.0,524.0,98.504239320755
1897,134.jpg,1280,720,1110,dolly,0.0,487.0,229.0,720.0,97.86052703857422
1898,135.jpg,1280,720,1120,jack,191.0,397.0,255.0,491.0,90.68135619163513
1899,135.jpg,1280,720,1110,dolly,0.0,532.0,193.0,614.0,97.17757105827332
1900,136.jpg,1280,720,1120,jack,833.0,666.0,942.0,720.0,82.03974962234497
1901,137.jpg,1280,720,1110,dolly,886.0,224.0,1143.0,378.0,92.55509376525879
1902,137.jpg,1280,720,1110,dolly,888.0,172.0,1146.0,271.0,93.59081983566284
1903,137.jpg,1280,720,1110,dolly,969.0,292.0,1280.0,454.0,93.8097596168518
1904,137.jpg,1280,720,1120,jack,747.0,222.0,1140.0,718.0,97.54326343536377
1905,138.jpg,1280,720,1110,dolly,964.0,610.0,1280.0,719.0,74.30980801582336
1906,138.jpg,1280,720,1110,dolly,1.0,157.0,265.0,499.0,97.9649543762207
1907,138.jpg,1280,720,1110,dolly,102.0,176.0,587.0,602.0,98.99268746376038
1908,138.jpg,1280,720,1110,dolly,516.0,265.0,928.0,720.0,99.38138127326965
1909,139.jpg,1280,720,1120,jack,172.0,412.0,384.0,551.0,81.59826397895813
1910,139.jpg,1280,720,1110,dolly,347.0,455.0,523.0,513.0,90.64409136772156
1911,139.jpg,1280,720,1120,jack,348.0,414.0,641.0,551.0,91.88147187232971
1912,139.jpg,1280,720,1110,dolly,804.0,494.0,1280.0,710.0,93.43944787979126
1913,139.jpg,1280,720,1110,dolly,345.0,487.0,522.0,548.0,93.93748641014099
1914,14.jpg,1280,720,1120,jack,563.0,405.0,622.0,543.0,63.36745619773865
1915,140.jpg,1280,720,1110,dolly,804.0,3.0,1018.0,208.0,93.0360496044159
1916,140.jpg,1280,720,1110,dolly,974.0,109.0,1280.0,367.0,98.29100966453552
1917,140.jpg,1280,720,1110,dolly,467.0,1.0,761.0,234.0,98.66401553153992
1918,141.jpg,1280,720,1110,dolly,1120.0,288.0,1280.0,406.0,88.79696130752563
1919,141.jpg,1280,720,1110,dolly,251.0,231.0,604.0,391.0,90.13586044311523
1920,141.jpg,1280,720,1110,dolly,767.0,287.0,1062.0,435.0,91.04335308074951
1921,141.jpg,1280,720,1110,dolly,249.0,158.0,631.0,287.0,95.97595930099487
1922,141.jpg,1280,720,1110,dolly,142.0,331.0,678.0,614.0,98.74799847602844
1923,141.jpg,1280,720,1110,dolly,449.0,319.0,907.0,499.0,99.0612268447876
1924,142.jpg,1280,720,1110,dolly,603.0,490.0,858.0,662.0,97.22350835800171
1925,142.jpg,1280,720,1110,dolly,857.0,493.0,1105.0,680.0,98.11304211616516
1926,142.jpg,1280,720,1110,dolly,362.0,483.0,644.0,646.0,98.41225743293762
1927,142.jpg,1280,720,1120,jack,0.0,373.0,239.0,720.0,98.4967589378357
1928,143.jpg,1280,720,1120,jack,456.0,194.0,716.0,720.0,59.43576097488403
1929,143.jpg,1280,720,1110,dolly,908.0,478.0,1103.0,720.0,68.76170635223389
1930,143.jpg,1280,720,1110,dolly,673.0,199.0,1276.0,606.0,77.54960656166077
1931,143.jpg,1280,720,1110,dolly,543.0,50.0,1143.0,348.0,96.74121141433716
1932,144.jpg,1280,720,1110,dolly,1196.0,484.0,1280.0,696.0,78.37666869163513
1933,144.jpg,1280,720,1120,jack,374.0,386.0,485.0,640.0,92.90529489517212
1934,145.jpg,1280,720,1120,jack,312.0,2.0,811.0,394.0,98.33772778511047
1935,148.jpg,1280,720,1110,dolly,584.0,524.0,891.0,691.0,98.13997149467468
1936,148.jpg,1280,720,1110,dolly,1001.0,538.0,1280.0,720.0,98.3799695968628
1937,149.jpg,1280,720,1110,dolly,1245.0,31.0,1280.0,116.0,85.67292094230652
1938,149.jpg,1280,720,1120,jack,638.0,211.0,727.0,475.0,87.08850145339966
1939,149.jpg,1280,720,1110,dolly,0.0,1.0,175.0,74.0,96.17012739181519
1940,149.jpg,1280,720,1120,jack,13.0,35.0,414.0,245.0,97.59137630462646
1941,150.jpg,1280,720,1120,jack,663.0,380.0,841.0,638.0,82.86665678024292
1942,150.jpg,1280,720,1120,jack,599.0,298.0,888.0,479.0,86.21975779533386
1943,150.jpg,1280,720,1110,dolly,737.0,342.0,914.0,403.0,95.28843760490417
1944,151.jpg,1280,720,1120,jack,679.0,109.0,845.0,254.0,64.29080963134766
1945,151.jpg,1280,720,1110,dolly,1022.0,262.0,1170.0,355.0,81.99489712715149
1946,151.jpg,1280,720,1110,dolly,1032.0,187.0,1204.0,276.0,93.55810880661011
1947,151.jpg,1280,720,1120,jack,8.0,354.0,558.0,720.0,96.91019654273987
1948,152.jpg,1280,720,1110,dolly,1167.0,536.0,1280.0,629.0,70.68566083908081
1949,152.jpg,1280,720,1110,dolly,606.0,500.0,813.0,595.0,93.91009211540222
1950,152.jpg,1280,720,1110,dolly,491.0,529.0,725.0,651.0,97.88462519645691
1951,153.jpg,1280,720,1110,dolly,1.0,294.0,112.0,555.0,71.64514660835266
1952,153.jpg,1280,720,1110,dolly,86.0,181.0,252.0,380.0,92.2674298286438
1953,153.jpg,1280,720,1110,dolly,812.0,182.0,901.0,380.0,97.92450666427612
1954,154.jpg,1280,720,1110,dolly,477.0,150.0,588.0,236.0,93.2481050491333
1955,154.jpg,1280,720,1110,dolly,0.0,300.0,69.0,458.0,95.60593962669373
1956,154.jpg,1280,720,1110,dolly,475.0,296.0,677.0,386.0,96.07053399085999
1957,154.jpg,1280,720,1135,spring_post,365.0,249.0,416.0,398.0,96.28577828407288
1958,154.jpg,1280,720,1135,spring_post,252.0,248.0,301.0,400.0,97.09414839744568
1959,154.jpg,1280,720,1110,dolly,1076.0,304.0,1280.0,467.0,98.20950031280518
1960,155.jpg,1280,720,1135,spring_post,744.0,590.0,766.0,719.0,90.7938301563263
1961,155.jpg,1280,720,1135,spring_post,683.0,575.0,731.0,718.0,96.60626649856567
1962,155.jpg,1280,720,1135,spring_post,636.0,560.0,678.0,694.0,97.2533643245697
1963,156.jpg,1280,720,1135,spring_post,232.0,419.0,256.0,489.0,46.183979511260986
1964,156.jpg,1280,720,1135,spring_post,232.0,420.0,274.0,589.0,82.77623057365417
1965,156.jpg,1280,720,1135,spring_post,136.0,409.0,163.0,516.0,93.74006390571594
1966,156.jpg,1280,720,1135,spring_post,311.0,427.0,362.0,604.0,94.97148990631104
1967,157.jpg,1280,720,1135,spring_post,213.0,261.0,247.0,352.0,82.42732882499695
1968,157.jpg,1280,720,1135,spring_post,245.0,266.0,276.0,357.0,91.09707474708557
1969,157.jpg,1280,720,1135,spring_post,175.0,254.0,204.0,342.0,91.22467041015625
1970,158.jpg,1280,720,1135,spring_post,807.0,317.0,932.0,670.0,94.66714262962341
1971,158.jpg,1280,720,1135,spring_post,701.0,338.0,799.0,642.0,97.99887537956238
1972,158.jpg,1280,720,1135,spring_post,937.0,295.0,1072.0,706.0,98.20227026939392
1973,159.jpg,1280,720,1110,dolly,433.0,544.0,1157.0,720.0,90.53792953491211
1974,160.jpg,1280,720,1110,dolly,31.0,405.0,346.0,574.0,98.11538457870483
1975,163.jpg,1280,720,1110,dolly,950.0,316.0,1222.0,366.0,48.910048604011536
1976,164.jpg,1280,720,1110,dolly,0.0,399.0,59.0,476.0,88.47011923789978
1977,164.jpg,1280,720,1110,dolly,753.0,365.0,1079.0,498.0,94.25955414772034
1978,165.jpg,1280,720,1110,dolly,191.0,278.0,263.0,399.0,74.58657622337341
1979,165.jpg,1280,720,1110,dolly,857.0,624.0,911.0,719.0,96.58347368240356
1980,167.jpg,1280,720,1110,dolly,780.0,658.0,1030.0,720.0,94.20292973518372
1981,167.jpg,1280,720,1110,dolly,917.0,642.0,1113.0,720.0,94.22380328178406
1982,168.jpg,1280,720,1135,spring_post,224.0,357.0,262.0,493.0,92.96741485595703
1983,168.jpg,1280,720,1120,jack,171.0,552.0,280.0,720.0,98.7863540649414
1984,169.jpg,1280,720,1120,jack,1136.0,451.0,1217.0,713.0,53.22921872138977
1985,169.jpg,1280,720,1110,dolly,97.0,380.0,301.0,450.0,74.06826615333557
1986,169.jpg,1280,720,1110,dolly,0.0,289.0,137.0,388.0,76.03650093078613
1987,169.jpg,1280,720,1110,dolly,1.0,251.0,203.0,344.0,88.81869912147522
1988,169.jpg,1280,720,1135,spring_post,1204.0,332.0,1238.0,439.0,94.03076171875
1989,169.jpg,1280,720,1110,dolly,637.0,383.0,705.0,468.0,96.23995423316956
1990,169.jpg,1280,720,1110,dolly,0.0,640.0,312.0,720.0,96.31747603416443
1991,170.jpg,1280,720,1110,dolly,24.0,523.0,133.0,604.0,47.91015088558197
1992,170.jpg,1280,720,1110,dolly,0.0,523.0,60.0,604.0,54.80976700782776
1993,170.jpg,1280,720,1120,jack,312.0,458.0,434.0,581.0,54.90885376930237
1994,170.jpg,1280,720,1120,jack,974.0,339.0,1208.0,666.0,92.82422065734863
1995,170.jpg,1280,720,1110,dolly,401.0,522.0,628.0,608.0,94.6967601776123
1996,171.jpg,1280,720,1135,spring_post,1142.0,1.0,1178.0,67.0,82.25299715995789
1997,171.jpg,1280,720,1135,spring_post,1225.0,1.0,1272.0,86.0,95.16621232032776
1998,172.jpg,1280,720,1135,spring_post,216.0,3.0,254.0,107.0,64.23797607421875
1999,173.jpg,1280,720,1110,dolly,0.0,614.0,178.0,697.0,90.72791934013367
2000,173.jpg,1280,720,1110,dolly,295.0,633.0,640.0,719.0,96.49609327316284
2001,174.jpg,1280,720,1120,jack,570.0,565.0,672.0,719.0,81.73527717590332
2002,175.jpg,1280,720,1110,dolly,673.0,270.0,843.0,348.0,95.09918689727783
2003,176.jpg,1280,720,1110,dolly,363.0,339.0,688.0,461.0,98.32471013069153
2004,177.jpg,1280,720,1135,spring_post,184.0,183.0,211.0,272.0,81.84062242507935
2005,177.jpg,1280,720,1135,spring_post,223.0,199.0,254.0,293.0,82.03779458999634
2006,177.jpg,1280,720,1120,jack,975.0,352.0,1280.0,719.0,86.77975535392761
2007,178.jpg,1280,720,1120,jack,947.0,477.0,986.0,539.0,68.83127689361572
2008,179.jpg,1280,720,1110,dolly,703.0,141.0,838.0,195.0,61.386287212371826
2009,179.jpg,1280,720,1110,dolly,1203.0,277.0,1280.0,356.0,84.83653664588928
2010,179.jpg,1280,720,1110,dolly,457.0,334.0,673.0,442.0,92.26969480514526
2011,179.jpg,1280,720,1110,dolly,826.0,240.0,1003.0,318.0,94.97750997543335
2012,179.jpg,1280,720,1110,dolly,591.0,399.0,871.0,525.0,95.4351007938385
2013,179.jpg,1280,720,1110,dolly,150.0,264.0,328.0,360.0,96.42798900604248
2014,18.jpg,1280,720,1120,jack,313.0,266.0,401.0,495.0,47.55590558052063
2015,180.jpg,1280,720,1120,jack,221.0,270.0,280.0,322.0,47.58511483669281
2016,180.jpg,1280,720,1110,dolly,390.0,178.0,428.0,327.0,87.40763068199158
2017,180.jpg,1280,720,1110,dolly,680.0,171.0,808.0,255.0,92.97839999198914
